,index,type,activity,key,fromUser,beginAt,endedAt,Duration
2642,221236,continuous,read_article,5f15f7c940ea050026821a5d,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:47:00.581Z,2020-08-24T05:47:03.285Z,2.704
2643,221237,continuous,view_tab_portal,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:47:09.044Z,2020-08-24T05:50:47.611Z,218.567
2644,221238,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2645,221239,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2646,221240,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2647,221241,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2648,221242,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2649,221243,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2650,221244,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2651,221245,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2652,221246,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2653,221247,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2654,221248,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2655,221249,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2656,221250,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2657,221251,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2658,221252,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2659,221253,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2660,221254,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2661,221255,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2662,221256,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2663,221257,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2664,221258,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2665,221259,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2666,221260,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2667,221261,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2668,221262,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2669,221263,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2670,221264,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2671,221265,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2672,221266,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2673,221267,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2674,221268,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2675,221269,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2676,221270,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2677,221271,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2678,221272,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2679,221273,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2680,221274,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2681,221275,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2682,221276,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2683,221277,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2684,221278,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2685,221279,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2686,221280,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2687,221281,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2688,221282,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2689,221283,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2690,221284,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2691,221285,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2692,221286,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2693,221287,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2694,221288,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2695,221289,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2696,221290,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2697,221291,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2698,221292,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2699,221293,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2700,221294,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2701,221295,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2702,221296,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2703,221297,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2704,221298,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2705,221299,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2706,221300,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2707,221301,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f4352c9045f560026fe9332),,,
2708,221302,continuous,view_tab_chat,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:50:47.610Z,2020-08-24T05:50:48.836Z,1.226
2709,221303,continuous,view_tab_activity,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:50:48.835Z,2020-08-24T05:50:49.450Z,0.615
2710,221304,continuous,view_tab_chat,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:50:49.450Z,2020-08-24T05:50:50.768Z,1.318
2711,221305,continuous,view_tab_activity,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:50:50.768Z,2020-08-24T05:50:52.494Z,1.726
2712,221306,continuous,view_tab_portal,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:50:52.493Z,2020-08-24T05:50:53.701Z,1.208
2713,221307,continuous,view_tab_discover,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:50:53.701Z,2020-08-24T05:52:53.437Z,119.736
2714,221308,continuous,view_tab_portal,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:52:53.437Z,2020-08-24T05:52:54.155Z,0.718
2715,221309,continuous,view_tab_discover,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:52:54.155Z,2020-08-24T05:53:20.699Z,26.544
2716,221310,continuous,view_tab_chat,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:53:20.698Z,2020-08-24T05:53:21.527Z,0.829
2717,221311,continuous,view_tab_activity,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:53:21.527Z,2020-08-24T05:53:22.114Z,0.587
2718,221312,continuous,view_tab_portal,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:53:22.114Z,2020-08-24T05:53:22.757Z,0.643
2719,221313,continuous,view_tab_discover,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:53:22.757Z,2020-08-24T05:53:24.854Z,2.097
2720,221314,continuous,connection,,ObjectId(5f4352c9045f560026fe9332),2020-08-24T05:53:26.229Z,2020-08-24T05:54:52.922Z,86.693
2721,221315,continuous,connection,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:10:03.385Z,2020-08-25T04:10:04.859Z,1.474
2722,221316,continuous,connection,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:10:07.347Z,2020-08-25T04:10:14.517Z,7.17
2723,221317,continuous,connection,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:10:19.291Z,2020-08-25T04:10:26.138Z,6.847
2724,221318,continuous,connection,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:10:26.742Z,2020-08-25T04:10:26.797Z,0.055
2725,221319,continuous,connection,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:10:28.612Z,2020-08-25T04:14:11.547Z,222.935
2726,221320,continuous,view_tab_discover,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:12:29.421Z,2020-08-25T04:12:45.630Z,16.209
2727,221321,continuous,read_article,5f3c75e6ed70590027718c2b,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:12:40.818Z,2020-08-25T04:12:43.674Z,2.856
2728,221322,continuous,view_tab_portal,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:12:45.630Z,2020-08-25T04:12:54.006Z,8.376
2729,221323,continuous,view_tab_activity,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:12:54.006Z,2020-08-25T04:12:55.258Z,1.252
2730,221324,continuous,view_tab_chat,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:12:55.258Z,2020-08-25T04:12:56.104Z,0.846
2731,221325,continuous,view_tab_discover,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:12:56.103Z,2020-08-25T04:13:07.743Z,11.64
2732,221326,discrete,view_user,5f448f18d4915600271e791b,ObjectId(5f448f18d4915600271e791b),,,
2733,221327,continuous,view_tab_chat,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:13:07.742Z,2020-08-25T04:13:09.978Z,2.236
2734,221328,continuous,view_tab_discover,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:13:09.978Z,2020-08-25T04:14:11.547Z,61.569
2735,221329,continuous,connection,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:16:11.078Z,2020-08-25T04:17:10.049Z,58.971
2736,221330,continuous,view_tab_discover,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:16:11.131Z,2020-08-25T04:17:10.049Z,58.918
2737,221331,continuous,connection,,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:18:23.104Z,2020-08-25T04:18:38.227Z,15.123
2738,221332,continuous,read_article,5f3c75e6ed70590027718c2b,ObjectId(5f448f18d4915600271e791b),2020-08-25T04:18:28.565Z,2020-08-25T04:18:30.412Z,1.847
2739,221333,continuous,connection,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:08:58.505Z,2020-08-26T15:09:05.918Z,7.413
2740,221334,continuous,connection,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:09:07.223Z,2020-08-26T15:09:13.151Z,5.928
2741,221335,continuous,connection,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:09:15.241Z,2020-08-26T15:11:39.028Z,143.787
2742,221336,continuous,view_tab_discover,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:10:42.539Z,2020-08-26T15:10:48.022Z,5.483
2743,221337,continuous,view_tab_portal,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:10:48.022Z,2020-08-26T15:10:55.490Z,7.468
2744,221338,continuous,view_tab_discover,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:10:55.490Z,2020-08-26T15:10:56.097Z,0.607
2745,221339,continuous,view_tab_activity,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:10:56.097Z,2020-08-26T15:10:56.448Z,0.351
2746,221340,continuous,view_tab_chat,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:10:56.448Z,2020-08-26T15:10:56.885Z,0.437
2747,221341,continuous,view_tab_discover,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:10:56.885Z,2020-08-26T15:11:39.028Z,42.143
2748,221342,continuous,read_article,5f399a05964d090027bf7b6a,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:11:32.786Z,2020-08-26T15:11:39.028Z,6.242
2749,221343,continuous,connection,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:14:09.271Z,2020-08-26T15:14:26.806Z,17.535
2750,221344,continuous,view_tab_discover,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:14:09.405Z,2020-08-26T15:14:26.806Z,17.401
2751,221345,continuous,connection,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:14:39.602Z,2020-08-26T15:14:53.077Z,13.475
2752,221346,continuous,connection,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:15:05.399Z,2020-08-26T15:15:30.934Z,25.535
2753,221347,continuous,view_tab_discover,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:15:05.457Z,2020-08-26T15:15:05.937Z,0.48
2754,221348,continuous,view_tab_portal,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:15:05.936Z,2020-08-26T15:15:14.018Z,8.082
2755,221349,continuous,view_tab_activity,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:15:14.018Z,2020-08-26T15:15:14.698Z,0.68
2756,221350,continuous,view_tab_chat,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:15:14.697Z,2020-08-26T15:15:16.841Z,2.144
2757,221351,continuous,view_tab_discover,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:15:16.841Z,2020-08-26T15:15:17.993Z,1.152
2758,221352,continuous,view_tab_portal,,ObjectId(5f467b06045f560026fe9351),2020-08-26T15:15:17.993Z,2020-08-26T15:15:30.934Z,12.941
2759,221353,continuous,connection,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:24:10.015Z,2020-08-26T16:24:19.359Z,9.344
2760,221354,continuous,connection,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:24:20.563Z,2020-08-26T16:24:26.997Z,6.434
2761,221355,continuous,connection,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:24:40.357Z,2020-08-26T16:26:28.632Z,108.275
2762,221356,continuous,view_tab_discover,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:26:06.821Z,2020-08-26T16:26:14.488Z,7.667
2763,221357,continuous,view_tab_activity,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:26:14.488Z,2020-08-26T16:26:15.103Z,0.615
2764,221358,continuous,view_tab_chat,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:26:15.103Z,2020-08-26T16:26:15.695Z,0.592
2765,221359,continuous,view_tab_portal,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:26:15.694Z,2020-08-26T16:26:25.674Z,9.98
2766,221360,discrete,swipe_user_post,5ea6242bb2f51d21234437dd,ObjectId(5f468ca72f17cc00266ab0f4),,,
2767,221361,continuous,view_tab_discover,,ObjectId(5f468ca72f17cc00266ab0f4),2020-08-26T16:26:25.674Z,2020-08-26T16:26:28.632Z,2.958
2768,221362,continuous,connection,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:14:49.669Z,2020-08-28T01:14:51.435Z,1.766
2769,221363,continuous,connection,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:14:53.453Z,2020-08-28T01:15:09.798Z,16.345
2770,221364,continuous,connection,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:15:11.887Z,2020-08-28T01:18:38.768Z,206.881
2771,221365,continuous,view_tab_discover,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:16:58.371Z,2020-08-28T01:17:14.645Z,16.274
2772,221366,continuous,view_tab_portal,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:14.645Z,2020-08-28T01:17:18.796Z,4.151
2773,221367,continuous,view_tab_activity,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:18.796Z,2020-08-28T01:17:19.530Z,0.734
2774,221368,continuous,view_tab_chat,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:19.529Z,2020-08-28T01:17:21.255Z,1.726
2775,221369,continuous,view_tab_activity,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:21.255Z,2020-08-28T01:17:21.625Z,0.37
2776,221370,continuous,view_tab_chat,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:21.625Z,2020-08-28T01:17:25.952Z,4.327
2777,221371,continuous,view_tab_activity,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:25.952Z,2020-08-28T01:17:30.966Z,5.014
2778,221372,continuous,view_tab_portal,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:30.966Z,2020-08-28T01:17:32.789Z,1.823
2779,221373,continuous,view_tab_discover,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:32.789Z,2020-08-28T01:17:51.236Z,18.447
2780,221374,continuous,read_article,5f0e6cd079c7430026c5c34f,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:34.744Z,2020-08-28T01:17:48.121Z,13.377
2781,221375,continuous,view_tab_portal,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:17:51.236Z,2020-08-28T01:18:15.854Z,24.618
2782,221376,discrete,swipe_user_post,5edb6ba5e9a73e0026b4e8a0,ObjectId(5f485a8796cc23002701c4a9),,,
2783,221377,discrete,swipe_user_post,5edb6ba5e9a73e0026b4e8a0,ObjectId(5f485a8796cc23002701c4a9),,,
2784,221378,continuous,view_tab_discover,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:18:15.853Z,2020-08-28T01:18:25.254Z,9.401
2785,221379,continuous,view_tab_activity,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:18:25.253Z,2020-08-28T01:18:25.740Z,0.487
2786,221380,continuous,view_tab_chat,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:18:25.740Z,2020-08-28T01:18:26.298Z,0.558
2787,221381,continuous,view_tab_portal,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:18:26.298Z,2020-08-28T01:18:26.957Z,0.659
2788,221382,continuous,view_tab_discover,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:18:26.957Z,2020-08-28T01:18:27.240Z,0.283
2789,221383,continuous,view_tab_chat,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:18:27.239Z,2020-08-28T01:18:28.028Z,0.789
2790,221384,continuous,view_tab_discover,,ObjectId(5f485a8796cc23002701c4a9),2020-08-28T01:18:28.027Z,2020-08-28T01:18:38.768Z,10.741
2791,221385,discrete,view_user,5f485a8796cc23002701c4a9,ObjectId(5f485a8796cc23002701c4a9),,,
2792,221386,discrete,view_user,5f485a8796cc23002701c4a9,ObjectId(5f485a8796cc23002701c4a9),,,
2793,221387,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:48:38.538Z,2020-08-28T14:48:40.824Z,2.286
2794,221388,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:48:43.739Z,2020-08-28T14:50:40.966Z,117.227
2795,221389,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:50:41.844Z,2020-08-28T14:55:29.607Z,287.763
2796,221390,continuous,view_tab_discover,,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:52:52.649Z,2020-08-28T14:55:29.607Z,156.958
2797,221391,continuous,read_article,5f399a05964d090027bf7b6a,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:53:06.463Z,2020-08-28T14:55:29.607Z,143.144
2798,221392,discrete,view_user,5ec31128d38e4400261e280c,ObjectId(5f49193c96cc23002701c4ae),,,
2799,221393,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:55:50.615Z,2020-08-28T14:55:51.289Z,0.674
2800,221394,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:58:42.969Z,2020-08-28T15:03:01.766Z,258.797
2801,221395,continuous,read_article,5f3864a1964d090027bf7b40,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T14:59:14.269Z,2020-08-28T14:59:52.559Z,38.29
2802,221396,continuous,read_article,5f31b0aa964d090027bf79e1,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T15:00:03.041Z,2020-08-28T15:00:26.291Z,23.25
2803,221397,continuous,read_article,5f2b60d51b993c0026c42b69,ObjectId(5f49193c96cc23002701c4ae),2020-08-28T15:00:35.541Z,2020-08-28T15:02:08.429Z,92.888
2804,221398,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-08-29T03:36:48.281Z,2020-08-29T03:37:42.641Z,54.36
2805,221399,continuous,view_tab_discover,,ObjectId(5f49193c96cc23002701c4ae),2020-08-29T03:36:48.329Z,2020-08-29T03:36:50.402Z,2.073
2806,221400,continuous,view_tab_chat,,ObjectId(5f49193c96cc23002701c4ae),2020-08-29T03:36:50.402Z,2020-08-29T03:36:52.601Z,2.199
2807,221401,continuous,view_tab_activity,,ObjectId(5f49193c96cc23002701c4ae),2020-08-29T03:36:52.601Z,2020-08-29T03:36:53.414Z,0.813
2808,221402,continuous,view_tab_discover,,ObjectId(5f49193c96cc23002701c4ae),2020-08-29T03:36:53.414Z,2020-08-29T03:37:42.641Z,49.227
2809,221403,continuous,read_article,5f399a05964d090027bf7b6a,ObjectId(5f49193c96cc23002701c4ae),2020-08-29T03:36:56.293Z,2020-08-29T03:37:42.641Z,46.348
2810,221404,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-08-29T03:37:43.301Z,2020-08-29T03:37:43.848Z,0.547
2811,221405,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-09-07T12:04:36.115Z,2020-09-07T12:07:35.407Z,179.292
2812,221406,continuous,view_tab_discover,,ObjectId(5f49193c96cc23002701c4ae),2020-09-07T12:04:36.204Z,2020-09-07T12:07:35.407Z,179.203
2813,221407,continuous,read_article,5f50e4db1b993c0026c43049,ObjectId(5f49193c96cc23002701c4ae),2020-09-07T12:04:54.286Z,2020-09-07T12:04:57.610Z,3.324
2814,221408,continuous,read_article,5f0df18b1674c2002618ebf3,ObjectId(5f49193c96cc23002701c4ae),2020-09-07T12:05:24.058Z,2020-09-07T12:05:42.346Z,18.288
2815,221409,continuous,read_article,5f29fe2fedd97200265fc025,ObjectId(5f49193c96cc23002701c4ae),2020-09-07T12:06:26.137Z,2020-09-07T12:06:35.064Z,8.927
2816,221410,continuous,read_article,5f26bb2ce90e8c0027b70079,ObjectId(5f49193c96cc23002701c4ae),2020-09-07T12:06:59.403Z,2020-09-07T12:07:35.407Z,36.004
2817,221411,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-09-07T12:19:21.360Z,2020-09-07T12:19:22.327Z,0.967
2818,221412,continuous,connection,,ObjectId(5f49193c96cc23002701c4ae),2020-09-12T07:06:12.888Z,2020-09-12T07:06:17.678Z,4.79
2819,221413,continuous,view_tab_discover,,ObjectId(5f49193c96cc23002701c4ae),2020-09-12T07:06:12.961Z,2020-09-12T07:06:12.963Z,0.002
2820,221414,continuous,view_tab_activity,,ObjectId(5f49193c96cc23002701c4ae),2020-09-12T07:06:12.963Z,2020-09-12T07:06:12.965Z,0.002
2821,221415,continuous,view_tab_chat,,ObjectId(5f49193c96cc23002701c4ae),2020-09-12T07:06:12.964Z,2020-09-12T07:06:12.965Z,0.001
2822,221416,continuous,view_tab_activity,,ObjectId(5f49193c96cc23002701c4ae),2020-09-12T07:06:12.965Z,2020-09-12T07:06:13.559Z,0.594
2823,221417,continuous,view_tab_portal,,ObjectId(5f49193c96cc23002701c4ae),2020-09-12T07:06:13.559Z,2020-09-12T07:06:17.678Z,4.119
2824,221418,continuous,connection,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:08:16.805Z,2020-08-28T15:08:30.294Z,13.489
2825,221419,continuous,connection,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:08:31.944Z,2020-08-28T15:08:37.005Z,5.061
2826,221420,continuous,connection,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:08:45.174Z,2020-08-28T15:13:03.145Z,257.971
2827,221421,continuous,view_tab_discover,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:10:59.429Z,2020-08-28T15:11:09.589Z,10.16
2828,221422,continuous,view_tab_portal,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:11:09.589Z,2020-08-28T15:11:24.059Z,14.47
2829,221423,continuous,view_tab_activity,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:11:24.059Z,2020-08-28T15:11:25.939Z,1.88
2830,221424,continuous,view_tab_discover,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:11:25.939Z,2020-08-28T15:11:28.099Z,2.16
2831,221425,continuous,view_tab_chat,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:11:28.099Z,2020-08-28T15:11:32.399Z,4.3
2832,221426,continuous,view_tab_activity,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:11:32.399Z,2020-08-28T15:11:37.049Z,4.65
2833,221427,continuous,view_tab_discover,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:11:37.049Z,2020-08-28T15:11:46.379Z,9.33
2834,221428,continuous,view_tab_portal,,ObjectId(5f491dd8d4915600271e791d),2020-08-28T15:11:46.379Z,2020-08-28T15:13:03.145Z,76.766
2835,221429,discrete,view_user,5ed56ea728359c00278b4dcf,ObjectId(5f491dd8d4915600271e791d),,,
2836,221430,discrete,view_user,5f0dc9d8e888f300265d6b2b,ObjectId(5f491dd8d4915600271e791d),,,
2837,221431,discrete,view_user,5f0dc9d8e888f300265d6b2b,ObjectId(5f491dd8d4915600271e791d),,,
2838,221432,discrete,view_user,5ed56ea728359c00278b4dcf,ObjectId(5f491dd8d4915600271e791d),,,
